id	sentence	ipa	gloss_en	features	notes
pt-BR-x-sp-011	Semana que vem a gente vai viajar de trem.	seˈmanɐ ki ˈvẽj̃ ɐ ˈʒẽt͡ʃi ˈvaj viaˈʒaɾ d͡ʒi ˈtɾẽj̃	Next week we're going to travel by train.	vowel_reduction;close_mid;nasal_vowel;statement	BR lexicon 'a gente'/'trem'; nasal [ẽ] and tap coda /r/ 'viajar' per silva2002 and callou_leite2001.
pt-BR-x-sp-012	Me liga quando você chegar em casa, tá legal?	mi ˈliɡɐ ˈkwɐ̃du voˈs̺e ʃeˈɡaɾ ẽj̃ ˈkazɐ ˈta leˈɡaw	Call me when you get home, all right?	vowel_reduction;close_mid;nasal_vowel;l_dark_or_velar;imperative;question	Imperative 'me liga'; coda /l/ vocalised 'legal' [leˈɡaw], tap coda /r/ 'chegar' per silva2002 and barbosa_albano2004.
pt-BR-x-sp-013	Bom dia, tudo bem com você hoje?	ˈbõ ˈd͡ʒiɐ ˈtudu ˈbẽj̃ kõ voˈs̺e ˈoʒi	Good morning, how are you today?	vowel_reduction;close_mid;nasal_vowel;question	'você' greeting; affrication 'dia' [ˈd͡ʒiɐ] and nasal [õ]/[ẽ] per barbosa_albano2004 and mateus_dandrade2000.
pt-BR-x-sp-014	Quem não arrisca não petisca.	ˈkẽj̃ ˈnɐ̃w̃ aˈʁiskɐ ˈnɐ̃w̃ peˈt͡ʃiskɐ	Nothing ventured, nothing gained.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;rhotic;sandhi;statement	Strong onset /r/ 'arrisca' [aˈʁiskɐ] and affrication 'petisca' [peˈt͡ʃiskɐ] per barbosa_albano2004 and silva2002.
pt-BR-x-sp-015	O gato preto estava dormindo no sofá da sala.	u ˈɡatu ˈpɾetu eˈstavɐ doˈɾmĩdu nu soˈfa dɐ ˈsalɐ	The black cat was sleeping on the living-room sofa.	vowel_reduction;close_mid;nasal_vowel;sandhi;statement	'gato' [ˈɡatu] final raising and paulistano estar+gerúndio 'estava dormindo' per barbosa_albano2004 and silva2002.
pt-BR-x-sp-016	Aquele rato correu pro buraco do muro.	aˈkeli ˈʁatu koˈʁew ˈpɾu buˈɾaku du ˈmuɾu	That mouse ran into the hole in the wall.	close_mid;rhotic;statement	'rato' [ˈʁatu] strong initial /r/ and final raising 'muro' per barbosa_albano2004 and silva2002.
pt-BR-x-sp-017	O mundo inteiro fala desse assunto agora.	u ˈmũdu ĩˈtejɾu ˈfalɐ ˈdesi aˈsũtu aˈɡoɾɐ	The whole world is talking about this subject now.	vowel_reduction;close_mid;nasal_vowel;diphthong_ei_ou;sandhi;statement	Nasal 'mundo' [ˈmũdu] and 'ei' 'inteiro'; 'mundo inteiro' junction per mateus_dandrade2000 and silva2002.
pt-BR-x-sp-018	Ele é muito chato quando bebe demais.	ˈeli ˈɛ ˈmujtu ˈʃatu ˈkwɐ̃du ˈbebi deˈmajs	He is very annoying when he drinks too much.	vowel_reduction;open_mid;close_mid;nasal_vowel;sandhi;statement	Lexical [ʃ] 'chato', open-mid [ɛ] and 'ele é' elision per barbosa_albano2004 and mateus_dandrade2000.
pt-BR-x-sp-019	A tia trouxe leite e pão doce de tarde.	ɐ ˈt͡ʃiɐ ˈtɾowsi ˈlejt͡ʃi i ˈpɐ̃w̃ ˈdos̺i d͡ʒi ˈtaɾd͡ʒi	Auntie brought milk and sweet bread in the afternoon.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;diphthong_ei_ou;sandhi;statement	Affrication 'tia' [ˈt͡ʃiɐ], nasal diphthong 'pão' [ˈpɐ̃w̃] and 'ei' 'leite' per barbosa_albano2004 and silva2002.
pt-BR-x-sp-020	O sol brilha forte por cima dos telhados.	u ˈsɔw ˈbɾiʎɐ ˈfɔɾt͡ʃi poɾ ˈs̺imɐ dus teˈʎadus	The sun shines strongly over the rooftops.	vowel_reduction;close_mid;palatal;l_dark_or_velar;statement	Coda /l/ vocalised 'sol' [ˈsow] and palatal [ʎ] 'brilha' per silva2002 and mateus_dandrade2000.
